linea;nodo_1;nodo_2;distancia;descripcion;tipodia;hora_desde;hora_hasta;tr_optimo;tr_minimo;tr_maximo;trayecto;sentido;secuencia;tipo_arco;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;01:00:00;05:30:00;0:14:35;0:14:03;0:14:50;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;05:30:00;06:30:00;0:16:07;0:15:10;0:16:42;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;06:30:00;08:00:00;0:22:32;0:21:06;0:23:16;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;08:00:00;09:00:00;0:14:49;0:14:15;0:15:14;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;09:00:00;16:00:00;0:16:46;0:16:09;0:17:12;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;16:00:00;17:00:00;0:17:03;0:16:22;0:17:22;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;17:00:00;18:30:00;0:17:33;0:16:54;0:17:53;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;18:30:00;19:30:00;0:14:40;0:14:14;0:15:01;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;19:30:00;20:30:00;0:14:17;0:13:40;0:14:37;1496;1;1;1;
8;Portal Tunal T1;Quiroga A - 3;4527;B13 P. Norte;Habil;20:30:00;30:00:00;0:15:24;0:14:32;0:16:01;1496;1;1;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;01:00:00;05:30:00;1:00:18;0:57:37;1:01:36;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;05:30:00;06:30:00;1:08:05;1:03:13;1:11:00;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;06:30:00;08:00:00;1:03:53;0:59:18;1:06:12;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;08:00:00;09:00:00;1:01:31;0:58:38;1:03:38;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;09:00:00;16:00:00;0:57:04;0:54:36;0:58:49;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;16:00:00;17:00:00;1:01:53;0:58:58;1:03:14;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;17:00:00;18:30:00;1:00:13;0:57:35;1:01:34;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;18:30:00;19:30:00;0:58:56;0:56:49;1:00:40;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;19:30:00;20:30:00;0:57:04;0:54:05;0:58:43;1496;1;2;1;
8;Quiroga A - 3;Portal Norte T5A;22787;B13 P. Norte;Habil;20:30:00;30:00:00;0:51:36;0:48:07;0:54:05;1496;1;2;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;01:00:00;05:30:00;0:20:42;0:19:40;0:21:44;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;05:30:00;06:30:00;0:21:46;0:20:43;0:22:16;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;06:30:00;08:00:00;0:21:11;0:20:19;0:21:41;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;08:00:00;09:00:00;0:19:38;0:18:43;0:20:28;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;09:00:00;16:00:00;0:19:07;0:18:16;0:19:37;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;16:00:00;17:00:00;0:23:05;0:22:03;0:23:52;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;17:00:00;18:30:00;0:25:28;0:23:28;0:26:59;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;18:30:00;19:30:00;0:18:51;0:17:56;0:19:35;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;19:30:00;20:30:00;0:18:44;0:17:29;0:19:26;1496;2;1;1;
8;Portal Norte T5A;Calle 106 A - 2 ó 5;6743;H13 P. Tunal;Habil;20:30:00;30:00:00;0:18:30;0:17:28;0:19:09;1496;2;1;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;01:00:00;05:30:00;0:57:28;0:54:36;1:00:21;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;05:30:00;06:30:00;0:55:23;0:52:27;0:56:49;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;06:30:00;08:00:00;0:56:33;0:53:58;0:58:02;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;08:00:00;09:00:00;0:57:42;0:54:37;1:00:29;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;09:00:00;16:00:00;0:55:57;0:53:08;0:57:38;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;16:00:00;17:00:00;0:58:31;0:55:39;1:00:45;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;17:00:00;18:30:00;1:05:15;0:59:37;1:09:32;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;18:30:00;19:30:00;1:01:36;0:58:11;1:04:21;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;19:30:00;20:30:00;0:57:46;0:53:19;1:00:15;1496;2;2;1;
8;Calle 106 A - 2 ó 5;Portal Tunal T1;18987;H13 P. Tunal;Habil;20:30:00;30:00:00;0:48:30;0:45:25;0:50:26;1496;2;2;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;01:00:00;05:30:00;0:12:43;0:12:19;0:12:57;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;05:30:00;06:30:00;0:16:06;0:15:18;0:16:54;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;06:30:00;08:00:00;0:14:06;0:13:24;0:14:48;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;08:00:00;09:00:00;0:13:07;0:12:41;0:13:28;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;09:00:00;16:00:00;0:11:14;0:10:52;0:11:29;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;16:00:00;17:00:00;0:13:28;0:12:56;0:13:44;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;17:00:00;18:30:00;0:13:26;0:12:57;0:13:44;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;18:30:00;19:30:00;0:13:07;0:12:35;0:13:19;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;19:30:00;20:30:00;0:12:33;0:11:56;0:12:50;1524;1;1;1;
9;Portal Américas T2 A;Tv. 86 B - 2 ó 5;4163;B14 P. Norte;Habil;20:30:00;30:00:00;0:10:58;0:10:30;0:11:10;1524;1;1;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;01:00:00;05:30:00;0:02:00;0:01:50;0:02:00;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;05:30:00;06:30:00;0:02:20;0:02:14;0:02:23;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;06:30:00;08:00:00;0:02:00;0:01:32;0:02:00;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;08:00:00;09:00:00;0:02:00;0:01:55;0:02:04;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;09:00:00;16:00:00;0:02:00;0:01:26;0:02:00;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;16:00:00;17:00:00;0:02:04;0:01:58;0:02:07;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;17:00:00;18:30:00;0:02:04;0:01:58;0:02:07;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;18:30:00;19:30:00;0:02:00;0:01:53;0:02:02;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;19:30:00;20:30:00;0:02:00;0:01:46;0:02:00;1524;1;2;1;
9;Tv. 86 B - 2 ó 5;Banderas T8;819;B14 P. Norte;Habil;20:30:00;30:00:00;0:02:00;0:01:52;0:02:02;1524;1;2;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;01:00:00;05:30:00;1:03:17;1:00:47;1:04:45;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;05:30:00;06:30:00;1:08:14;1:04:50;1:11:39;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;06:30:00;08:00:00;1:12:15;1:08:38;1:15:52;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;08:00:00;09:00:00;1:06:00;1:02:42;1:09:18;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;09:00:00;16:00:00;1:07:07;1:04:10;1:09:09;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;16:00:00;17:00:00;1:08:02;1:04:39;1:09:38;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;17:00:00;18:30:00;1:10:47;1:07:15;1:14:20;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;18:30:00;19:30:00;1:05:46;1:02:25;1:07:02;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;19:30:00;20:30:00;1:02:11;0:58:21;1:03:57;1524;1;3;1;
9;Banderas T8;Portal Norte T2A;26239;B14 P. Norte;Habil;20:30:00;30:00:00;0:58:22;0:55:04;0:59:51;1524;1;3;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;01:00:00;05:30:00;0:23:22;0:22:12;0:24:32;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;05:30:00;06:30:00;0:23:08;0:22:14;0:23:45;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;06:30:00;08:00:00;0:23:47;0:22:51;0:24:31;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;08:00:00;09:00:00;0:23:53;0:22:40;0:24:27;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;09:00:00;16:00:00;0:22:54;0:21:59;0:23:31;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;16:00:00;17:00:00;0:24:55;0:23:31;0:25:56;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;17:00:00;18:30:00;0:24:40;0:22:51;0:25:46;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;18:30:00;19:30:00;0:24:13;0:23:01;0:25:26;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;19:30:00;20:30:00;0:21:29;0:20:25;0:22:34;1524;2;1;1;
9;Portal Norte T2A;Calle 100 B - 2 ó 5;8282;F14 P. Américas;Habil;20:30:00;30:00:00;0:21:21;0:20:13;0:21:56;1524;2;1;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;01:00:00;05:30:00;1:04:03;1:00:51;1:07:15;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;05:30:00;06:30:00;0:55:28;0:53:03;0:57:05;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;06:30:00;08:00:00;0:57:12;0:54:42;0:59:07;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;08:00:00;09:00:00;0:57:26;0:54:12;0:58:56;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;09:00:00;16:00:00;0:56:54;0:54:31;0:58:30;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;16:00:00;17:00:00;1:05:26;1:01:56;1:08:02;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;17:00:00;18:30:00;1:15:37;1:11:50;1:19:23;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;18:30:00;19:30:00;1:16:58;1:13:07;1:20:48;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;19:30:00;20:30:00;1:12:25;1:08:47;1:16:02;1524;2;2;1;
9;Calle 100 B - 2 ó 5;Portal Américas T2 A;21983;F14 P. Américas;Habil;20:30:00;30:00:00;0:59:05;0:56:08;1:02:03;1524;2;2;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;01:00:00;05:30:00;0:56:26;0:53:37;0:59:16;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;05:30:00;06:30:00;0:56:53;0:53:44;0:57:34;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;06:30:00;08:00:00;0:56:59;0:54:11;0:58:36;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;08:00:00;09:00:00;0:55:05;0:52:35;0:56:24;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;09:00:00;16:00:00;0:54:48;0:52:11;0:56:35;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;16:00:00;17:00:00;0:56:19;0:54:04;0:57:59;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;17:00:00;18:30:00;1:04:14;1:01:01;1:07:26;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;18:30:00;19:30:00;1:00:40;0:57:38;1:03:42;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;19:30:00;20:30:00;0:52:40;0:49:43;0:54:37;1482;1;1;1;
10;Portal Eldorado T-2;Terminal A - 4 ó 6;26588;B16 TERMINAL;Habil;20:30:00;30:00:00;0:50:20;0:46:58;0:51:55;1482;1;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;01:00:00;05:30:00;0:09:12;0:08:44;0:09:39;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;05:30:00;06:30:00;0:09:10;0:08:51;0:09:20;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;06:30:00;08:00:00;0:10:15;0:09:30;0:10:30;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;08:00:00;09:00:00;0:08:15;0:07:45;0:08:45;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;09:00:00;16:00:00;0:09:30;0:09:00;0:10:00;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;16:00:00;17:00:00;0:09:33;0:09:11;0:09:55;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;17:00:00;18:30:00;0:09:47;0:09:21;0:10:13;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;18:30:00;19:30:00;0:09:31;0:09:04;0:10:00;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;19:30:00;20:30:00;0:08:15;0:07:45;0:08:30;1482;2;1;1;
10;Terminal A - 4 ó 6;Toberín A - 2 ó 5;2949;K16 P. ELDORADO;Habil;20:30:00;30:00:00;0:08:30;0:08:00;0:08:45;1482;2;1;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;01:00:00;05:30:00;0:49:33;0:47:04;0:52:02;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;05:30:00;06:30:00;0:50:09;0:47:35;0:51:25;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;06:30:00;08:00:00;0:48:47;0:46:20;0:51:13;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;08:00:00;09:00:00;0:48:19;0:45:54;0:50:44;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;09:00:00;16:00:00;0:48:45;0:45:45;0:51:15;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;16:00:00;17:00:00;0:53:06;0:50:16;0:56:02;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;17:00:00;18:30:00;0:56:53;0:54:03;0:59:44;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;18:30:00;19:30:00;0:52:52;0:49:23;0:56:40;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;19:30:00;20:30:00;0:46:52;0:44:32;0:49:13;1482;2;2;1;
10;Toberín A - 2 ó 5;Portal Eldorado T-2;23009;K16 P. ELDORADO;Habil;20:30:00;30:00:00;0:40:15;0:36:47;0:42:38;1482;2;2;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;01:00:00;05:30:00;1:18:45;1:12:25;1:20:02;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;05:30:00;06:30:00;1:22:30;1:18:45;1:24:30;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;06:30:00;08:00:00;1:22:30;1:19:00;1:24:30;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;08:00:00;09:00:00;1:16:15;1:13:00;1:18:15;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;09:00:00;16:00:00;1:18:45;1:10:00;1:20:02;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;16:00:00;17:00:00;1:16:20;1:12:31;1:20:09;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;17:00:00;18:30:00;1:16:19;1:12:30;1:20:08;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;18:30:00;19:30:00;1:11:40;1:08:05;1:15:15;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;19:30:00;20:30:00;1:08:02;1:04:28;1:09:26;1462;1;1;1;
11;Portal Tunal T2;Portal Norte T5A;27264;B27 P. Norte;Habil;20:30:00;30:00:00;1:18:45;1:12:25;1:20:02;1462;1;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;01:00:00;05:30:00;1:19:00;1:12:38;1:20:17;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;05:30:00;06:30:00;1:13:22;1:10:59;1:15:24;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;06:30:00;08:00:00;1:16:43;1:12:53;1:20:33;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;08:00:00;09:00:00;1:12:46;1:09:12;1:16:00;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;09:00:00;16:00:00;1:16:27;1:08:00;1:20:17;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;16:00:00;17:00:00;1:19:15;1:15:45;1:22:45;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;17:00:00;18:30:00;1:23:15;1:19:45;1:25:30;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;18:30:00;19:30:00;1:16:19;1:11:47;1:20:40;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;19:30:00;20:30:00;1:13:30;1:10:45;1:14:30;1462;2;1;1;
11;Portal Norte T5A;Portal Tunal T2;25780;H27 P. Tunal;Habil;20:30:00;30:00:00;1:19:00;1:12:38;1:20:17;1462;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;01:00:00;05:30:00;0:19:43;0:16:55;0:21:47;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;05:30:00;06:30:00;0:17:21;0:16:43;0:17:54;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;06:30:00;08:00:00;0:18:04;0:17:15;0:18:38;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;08:00:00;09:00:00;0:18:08;0:17:14;0:19:02;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;09:00:00;16:00:00;0:22:33;0:21:32;0:23:16;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;16:00:00;17:00:00;0:21:37;0:20:25;0:22:32;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;17:00:00;18:30:00;0:24:09;0:22:06;0:25:53;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;18:30:00;19:30:00;0:22:28;0:20:10;0:24:07;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;19:30:00;20:30:00;0:21:38;0:19:01;0:24:07;1487;2;1;1;
12;Portal Norte T2B;Calle 106 B - 1;7102;F28 P. Américas;Habil;20:30:00;30:00:00;0:20:45;0:19:43;0:21:47;1487;2;1;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;01:00:00;05:30:00;0:50:53;0:44:51;0:56:15;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;05:30:00;06:30:00;0:46:10;0:44:12;0:47:51;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;06:30:00;08:00:00;0:50:25;0:47:53;0:52:56;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;08:00:00;09:00:00;0:53:35;0:50:55;0:56:16;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;09:00:00;16:00:00;0:42:41;0:40:33;0:44:49;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;16:00:00;17:00:00;0:51:52;0:49:16;0:54:27;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;17:00:00;18:30:00;0:59:10;0:53:39;1:03:51;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;18:30:00;19:30:00;1:03:40;0:56:23;1:08:54;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;19:30:00;20:30:00;1:01:01;0:52:42;1:08:54;1487;2;2;1;
12;Calle 106 B - 1;Portal Américas T3;21865;F28 P. Américas;Habil;20:30:00;30:00:00;0:53:34;0:50:53;0:56:15;1487;2;2;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;01:00:00;05:30:00;1:10:45;1:07:45;1:14:15;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;05:30:00;06:30:00;1:13:02;1:09:23;1:16:41;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;06:30:00;08:00:00;1:17:03;1:13:12;1:20:54;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;08:00:00;09:00:00;1:14:30;1:11:00;1:17:00;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;09:00:00;16:00:00;1:16:30;1:10:08;1:17:31;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;16:00:00;17:00:00;1:16:30;1:10:08;1:17:31;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;17:00:00;18:30:00;1:16:30;1:10:08;1:17:31;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;18:30:00;19:30:00;1:16:30;1:10:08;1:17:31;1488;1;1;1;
15;Portal Américas T2 B;Alcalá C - 4 ó 6;27464;B52 ALCALÁ;Habil;19:30:00;20:30:00;1:16:30;1:10:08;1:17:31;1488;1;1;1;
